1,   1679616
1,    359770
1,     57898
1,      5437
1,     27017
1,      3866
1,      4834
1,      8369
1,       153
1,      3940
1,      3049
1,       160
1,      2909
1,       914
1,       569
1,      1898
1,       160
1,       937
1,      1125
1,         9
1,      1000
1,       545
1,       157
1,       901
1,       169
1,       338
1,       657
1,        16
1,       461
1,       369
1,        45
1,       493
1,       149
1,       149
1,       425
1,        29
1,       208
1,       289
1,         0
1,       305
1,       145
1,        52
1,       260
1,        45
1,       145
1,       218
1,         4
1,       169
1,       145
1,        20
1,       196
1,        65
1,        72
1,       185
1,         9
1,       125
1,       130
1,         8
1,       153
1,        61
1,        41
1,       148
1,        20
1,        74
1,       125
1,         1
1,        90
1,        72
1,        20
1,       121
1,        25
1,        41
1,        97
1,         4
1,        80
1,        74
1,         4
1,        85
1,        45
1,        18
1,        90
1,         9
1,        52
1,        74
1,         0
1,        53
1,        41
1,        13
1,        82
1,        20
1,        32
1,        65
1,         4
1,        58
1,        41
1,         0
1,        64
1,        25
1,        18
1,        68
1,         4
1,        34
1,        52
1,         0
1,        49
1,        25
1,         8
1,        50
1,         9
1,        25
1,        52
1,         4
1,        40
1,        32
1,         0
1,        50
1,        20
1,        18
1,        45
1,         4
0,        25
0,        32
0,         0
0,        36
0,        18
0,         8
0,        40
0,         9
0,        20
0,        34
0,         1
0,        29
0,        18
0,         4
0,        37
0,        20
0,        13
0,        40
0,         4
0,        29
0,        25
0,         0
0,        25
0,        25
0,        13
0,        29
0,         4
0,        16
0,        41
0,         1
0,        25
0,        25
0,         0
0,        26
0,        13
0,        13
0,        29
0,        13
0,        10
0,         8
0,         9
0,        29
0,         9
0,         8
0,        26
0,         1
0,        29
0,        41
0,        13
0,        17
0,        25
0,        18
0,        18
0,        13
0,         5
0,        13
0,         9
0,        10
0,         5
0,        17
0,        25
0,         2
0,        25
0,        41
0,         5
0,        16
0,        34
0,        10
0,         9
0,        13
0,         9
0,        25
1,        20
1,        37
1,        29
1,        16
1,        40
1,        34
1,        41
1,        49
1,         9
1,       109
1,       325
1,       298
1,       125
1,        29
1,        20
1,         9
1,        13
1,        45
1,        58
1,        29
1,         5
1,         2
1,        20
1,        50
1,        40
1,        74
1,       125
1,        98
1,        20
1,         5
1,         9
1,        18
0,         9
0,        25
0,        45
0,        16
0,         1
0,         4
0,         5
0,        34
0,        25
0,         4
0,        37
0,        25
0,         1
0,        17
0,         4
0,         4
0,        18
0,         5
0,         8
0,        18
0,         4
0,         8
0,         2
0,         0
0,         8
0,         5
0,        13
0,        10
0,         0
0,         9
0,         4
0,         4
0,        10
0,         1
0,        13
0,        10
0,         9
0,        10
0,         4
0,         4
0,        16
0,        13
0,         0
0,        20
0,         4
0,         0
0,         5
0,         5
0,        13
0,         9
0,         0
0,         4
0,         8
0,         4
0,        13
0,         4
0,         4
0,         9
0,        17
0,        13
0,         5
0,         1
0,         4
0,        16
0,        25
0,        18
0,         9
0,        26
0,        13
0,        25
0,        26
0,        16
1,        13
1,        13
1,        18
1,        50
1,        49
1,        97
1,       146
1,       130
1,        45
1,        18
1,        25
1,        13
1,        18
1,        52
1,       106
1,       125
1,        68
1,         1
1,        37
1,        73
1,        25
1,         8
1,        53
1,        65
0,        26
0,         9
0,        25
0,        52
0,        26
0,         2
0,        13
0,        20
0,        18
0,         5
0,        10
0,        26
0,        16
0,         1
0,        20
0,        17
0,         1
0,         9
0,        13
0,         1
0,         5
0,         1
0,         4
0,         8
0,         0
0,         9
0,         9
0,         1
0,         4
0,         1
0,         1
0,         4
0,         4
0,         0
0,         0
0,         8
0,        10
0,         4
0,         0
0,         5
0,         2
0,         4
0,         4
0,         4
0,        10
0,         1
0,         0
0,         5
0,         1
0,         4
0,         1
0,         1
0,         4
0,         4
0,         0
0,         5
0,         1
0,         8
0,         5
0,         1
0,         5
0,         4
0,         0
0,         5
0,         1
0,         0
0,         5
0,         2
0,         5
0,         8
0,         0
0,         5
0,         4
0,         0
0,         5
0,         1
0,         4
0,         5
0,         1
0,         4
0,         4
0,         0
0,         5
0,         4
0,         0
0,         8
0,         2
0,         0
0,         4
0,         0
0,         5
0,         1
0,         0
0,         5
0,         1
0,         4
0,         8
0,         1
0,         0
0,         4
0,         0
0,         5
0,         2
0,         0
0,         8
0,         1
0,         1
0,         1
0,         0
0,         4
0,         1
0,         0
0,         5
0,         2
0,         0
0,         4
0,         1
0,         5
0,         4
0,         0
0,         1
0,         1
0,         0
0,         8
0,         2
0,         4
0,         4
0,         0
0,         5
0,         1
0,         0
0,         5
0,         1
0,         5
0,         8
0,         1
0,         5
0,         1
0,         0
0,         5
0,         1
0,         0
0,         4
0,         0
0,         4
0,         2
0,         0
0,         1
0,         4
0,         0
0,         4
0,         2
0,         5
0,         1
0,         0
0,         4
0,         2
0,         0
0,         5
0,         2
0,         4
0,         4
0,         1
0,         1
0,         5
0,         0
0,         5
0,         1
0,         0
0,         1
0,         1
0,         4
0,         1
0,         0
0,         5
0,         1
0,         0
0,         1
0,         0
0,         0
0,         1
0,         1
0,         0
0,         1
0,         1
0,         5
0,         1
0,         4
0,         4
0,         1
0,         1
0,         1
0,         0
0,         1
0,         1
0,         1
0,         4
0,         1
0,         1
0,         2
0,         1
0,         1
0,         0
0,         1
0,         1
0,         0
0,         0
0,         1
0,         0
0,         1
0,         2
0,         0
0,         1
0,         1
0,         1
0,         1
0,         0
0,         1
0,         2
0,         0
0,         8
0,         1
0,         1
0,         4
0,         1
0,         5
0,         2
0,         0
0,         5
0,         4
0,         0
0,         1
0,         2
0,         5
0,         4
0,         0
0,         4
0,         1
0,         0
0,         5
0,         1
0,         0
0,         4
0,         0
0,         1
0,         2
0,         0
0,         1
0,         2
0,         1
0,         5
0,         2
0,         1
0,         2
0,         0
0,         1
0,         2
0,         0
0,         4
0,         1
0,         5
0,         5
0,         0
0,         1
0,         1
0,         0
0,         4
0,         2
0,         4
0,         4
0,         0
0,         5
0,         2
0,         0
0,         1
0,         1
0,         0
0,         1
0,         1
0,         1
0,         5
0,         0
0,         5
0,         2
0,         0
0,         4
0,         0
0,         4
0,         5
0,         1
0,         1
0,         2
0,         0
0,         1
0,         2
0,         0
0,         4
0,         0
0,         5
0,         5
0,         0
0,         4
0,         2
0,         0
0,         4
